page_number,sentence_chunck,chunk_char_count,chunk_word_count,chunk_token_count,embedding
2,"2 Edito. Les plantes, en toute simplicité   Il semblerait que vous veniez d’adopter une nouvelle plante... Que vous ayez la main verte ou non, c’est promis : grâce à nos conseils  avisés, rendre vos plantes heureuses s’apparentera à un jeu d’enfant. Parce que chaque plante est exceptionnelle, chacune possède ses  propres besoins et exigences. Pour vous, nos experts ont détaillé les soins à apporter à vos plantes  dans ce livret : - Les premières pages de ce carnet résument les grandes lignes de  leur entretien - A partir de la page 5, vous pouvez cliquer directement sur la page  concernant votre nouvelle venue pour retrouver tous nos précieux conseils Et si on vous aidait à créer votre  jungle urbaine ?   Pour retrouver l’ensemble de nos belles  plantes et végétaliser votre intérieur,  rendez-vous sur www.interflora.fr  Vous nous faîtes voir ?   Parce que nous aimons voir vos plantes s’épanouir chez vous,  publiez vos clichés sur votre compte Instagram avec le hashtag  #InterfloraLovers et suivez notre compte @interflora_france. Nous partagerons chaque mois vos jolis clichés et un jury élira la plus belle photo qui remportera un an de plantes* ! *voir règlement : https://blog.interflora.fr/reglement-concours/",1228,208,307.0,"[ 5.91512024e-02 -2.28993362e-03 -7.19614094e-03  7.34315962e-02
 -2.20951694e-03 -7.37395789e-03 -2.50361692e-02  6.44204393e-02
 -1.66697688e-02 -4.82766144e-02 -8.67113564e-03 -9.43614810e-04
 -4.14500386e-02 -2.57383864e-02 -6.33181036e-02 -2.18980983e-02
  9.69235040e-03  1.28636565e-02 -1.34562142e-02 -5.66695221e-02
  1.59863848e-02  2.68719699e-02  6.17536344e-02  1.63410436e-02
 -1.44544365e-02 -2.27824952e-02  3.29270493e-04  3.62461135e-02
  1.87864732e-02 -1.57267377e-02 -2.41028573e-02  6.95602270e-03
  3.17693017e-02  2.27479432e-02  2.61398486e-06  1.51119828e-02
 -3.31533067e-02 -2.67327540e-02 -3.62687605e-03 -4.51337248e-02
 -3.17325676e-03  3.29434164e-02 -3.59946489e-02 -3.00431252e-02
  1.95372850e-02 -4.71292287e-02  1.21586649e-02 -2.97137965e-02
  1.66587867e-02  3.99148278e-03  3.16219851e-02 -6.23125629e-03
  1.71283372e-02 -4.00175760e-03  4.38028350e-02  1.72648747e-02
  4.55566272e-02 -9.37146973e-03  4.38508242e-02  7.07918480e-02
 -2.05893051e-02  2.42522731e-02  5.21963090e-02 -4.51830886e-02
  6.14302326e-03 -2.96159200e-02  1.42639631e-03 -9.81646180e-02
  1.35139907e-02  9.28780530e-03 -3.73383537e-02 -3.75563093e-02
 -2.11714208e-02  2.96000279e-02 -5.92602938e-02  4.88633290e-02
 -7.50242248e-02  3.58897746e-02  5.30321226e-02 -5.53642586e-02
  7.30363056e-02  5.36207035e-02 -2.46712728e-03 -1.91319492e-02
  2.90058739e-02  3.62892612e-03  3.68134119e-02 -2.23143399e-03
  3.38396095e-02 -4.98411246e-02  1.48764178e-02 -3.65846530e-02
 -2.45785825e-02  8.80292989e-03  2.59966683e-02  8.02484527e-03
  2.56622192e-02 -1.97793972e-02  4.26243953e-02  6.39647478e-04
 -8.71956989e-04  4.50379439e-02  7.85421580e-03  3.94207239e-02
 -1.88294929e-02  9.21620522e-03 -2.93130204e-02  1.19432546e-02
  2.90851574e-02  6.32245466e-03  6.55012485e-03 -5.78963198e-03
  2.14532227e-03 -2.93904468e-02 -9.73444581e-02  1.06527135e-02
  2.83215921e-02  2.41744108e-02 -2.57303510e-02  4.71558934e-03
  3.59550864e-02 -2.06538234e-02  2.19589584e-02 -1.67462099e-02
  2.17686053e-02  3.96341011e-02 -1.12865772e-02 -3.03194616e-02
  6.53869426e-03 -4.79645506e-02 -2.64934520e-03  3.53350211e-03
  3.67365479e-02 -2.55434378e-03 -2.05828864e-02 -2.29745395e-02
  4.74644601e-02 -2.57681124e-02  9.12422314e-02 -2.43390799e-02
  4.42891940e-02 -1.48267131e-02  2.17772159e-03  4.12421161e-03
 -2.17499752e-02 -2.52841283e-02  7.35836923e-02  1.54448999e-03
  7.04221381e-03 -8.89915414e-03 -4.18436863e-02  4.45587896e-02
 -4.36477922e-02  2.39076372e-02 -2.47879270e-02  4.00818661e-02
  1.18214893e-03  5.45248017e-02 -2.66111102e-02  5.13545275e-02
 -2.03832705e-03 -1.44356126e-02  4.14391719e-02 -3.19874100e-02
  1.56134441e-02  4.97359820e-02 -6.54853554e-03 -8.08842108e-03
  5.68034463e-02 -3.07861511e-02 -3.28536220e-02  4.93448563e-02
  1.16406521e-02  1.31694321e-02 -1.61211621e-02  3.63454036e-02
  3.53498547e-03  1.21900495e-02  5.32159917e-02  5.93696139e-04
 -5.89238154e-03 -4.33748998e-02 -5.54715423e-03  1.75264459e-02
 -6.42451569e-02  2.81296782e-02 -7.03169629e-02  3.62173095e-02
 -5.81134157e-03 -1.10616563e-02 -2.36865203e-03  3.30190025e-02
  1.68334898e-02 -4.47882013e-03 -7.96737336e-03  4.60366420e-02
  7.66442623e-04 -8.36347491e-02  1.55982387e-03  2.26386152e-02
  5.08679729e-03  3.29428241e-02  9.05794650e-02  7.87087604e-02
 -2.10399739e-02  6.24841871e-03  7.93153867e-02  3.68173271e-02
 -4.15111184e-02  6.56912383e-03 -5.30944020e-02 -4.74193469e-02
 -1.14293117e-02  5.77254556e-02  1.14851370e-02 -3.55209783e-02
 -3.55373546e-02  3.06293983e-02 -8.21527764e-02  4.57621813e-02
 -1.23389307e-02  4.65663709e-03 -2.81374641e-02 -4.04593861e-03
 -3.56127322e-02  3.80469114e-02 -5.80503680e-02 -2.27021165e-02
 -4.38823141e-02  2.34387233e-03 -6.19123280e-02 -1.48260770e-02
  4.94157858e-02  1.68854054e-02 -1.77480783e-02  5.06924950e-02
  4.61063087e-02 -3.28682326e-02  1.37725915e-03 -1.75401252e-02
 -5.17076030e-02  3.29712629e-02  1.14159491e-02  2.07024310e-02
  3.84310782e-02  4.66777012e-03 -1.50870066e-02  7.09141046e-03
  6.42077997e-02 -1.77310370e-02 -5.11043184e-02  2.65505444e-02
 -7.11050397e-03 -1.18934894e-02  1.78197771e-02 -1.45976609e-02
 -8.36830214e-02 -1.95175186e-02 -3.10703460e-03  9.91661474e-03
  1.59566812e-02 -3.59758325e-02 -2.80230381e-02 -1.32333476e-03
  1.12546228e-01 -1.74437948e-02  4.93032578e-03 -9.98958647e-02
 -4.62951437e-02 -3.59241404e-02  1.49548447e-04  1.82945710e-02
  2.59891450e-02  2.80041303e-02  1.36278477e-03  1.22386850e-02
  1.01068199e-01  3.33161503e-02  3.49973552e-02  1.92806427e-03
 -4.88733426e-02 -8.27711523e-02 -4.69016843e-02  1.74294990e-02
  9.89534165e-05  2.46700607e-02  2.57641133e-02 -7.83811584e-02
  1.30779017e-02 -1.86772104e-02 -3.04595549e-02  5.36306854e-03
 -1.09076295e-02 -2.66721752e-03  9.02623031e-03  1.34366686e-02
 -2.50164736e-02 -7.61873613e-04  1.74754411e-02  3.91606539e-02
 -1.75849944e-02  4.45320383e-02 -5.09779602e-02 -1.41214654e-02
  1.65657531e-02 -5.49221039e-03  1.73436024e-03  2.08224785e-02
  1.61753949e-02 -8.56251980e-04 -4.10404839e-02 -3.66757736e-02
  2.20953301e-02  6.67240471e-02  1.55069679e-02  6.67326227e-02
  2.11435836e-03 -4.80803214e-02  4.25521396e-02  7.75702819e-02
 -5.66166528e-02 -3.09050716e-02 -2.07034759e-02 -2.28175260e-02
 -5.20085134e-02 -9.50243920e-02 -7.21213296e-02  3.78148146e-02
  8.86866748e-02  4.18384075e-02  2.35058926e-02  2.07347497e-02
  7.03357607e-02 -2.45982986e-02  2.83291414e-02 -6.78412095e-02
  2.69322302e-02  2.02172808e-02  1.02662696e-02 -2.15778733e-03
 -4.74861525e-02 -6.27243444e-02  2.09570047e-03 -5.86383119e-02
  2.81592645e-02  1.56932641e-02  2.55476851e-02  2.19812058e-02
  2.18915716e-02 -2.02143900e-02 -4.88790460e-02  7.76719209e-03
 -4.39743605e-03 -1.73369478e-02  6.43297192e-03  3.49140726e-02
  2.44297949e-03 -1.17509523e-02 -4.48235609e-02 -1.12982215e-02
  6.91395951e-03  1.31767392e-02 -2.99205538e-02  3.53180408e-03
  4.29920219e-02 -9.35208611e-03 -5.70976920e-03 -1.26126874e-02
 -5.48285758e-03 -3.34265195e-02  5.71600348e-02  1.54824657e-02
 -5.78353601e-03  3.62185016e-02 -2.86719366e-03  5.73402196e-02
  1.75327547e-02 -2.04892680e-02  2.84979977e-02  4.64966521e-02
 -1.13613931e-02  1.55820036e-02  8.98896381e-02 -3.46622579e-02
 -5.67861386e-02  1.36822769e-02 -5.77776553e-03 -3.15089263e-02
 -7.17884675e-03 -1.10636344e-02  8.39089882e-03 -3.27746570e-02
  3.87129933e-02 -2.67714188e-02 -4.78616394e-02  3.22216786e-02
  2.86881663e-02 -2.19813199e-03  2.06851773e-02  6.83771353e-03
 -7.08260399e-04  5.56375943e-02 -1.29079409e-02 -7.31375366e-02
 -3.73100229e-02  1.42632658e-02  7.00707547e-03  5.81086287e-03
 -4.77336859e-03  1.05272122e-02  6.22192994e-02  3.42834331e-02
 -3.07536428e-03 -4.72046947e-03 -4.15777899e-02  1.17549431e-02
 -1.27605442e-02  7.35670552e-02 -1.08683750e-01  2.58292966e-02
 -1.96171273e-02  4.98699732e-02  1.19163794e-02 -4.49348503e-04
  2.06281263e-02 -3.37011763e-03  8.63335654e-02  1.77597143e-02
  5.18035423e-03  1.15972355e-01 -2.43407376e-02 -1.64997065e-03
 -4.80972454e-02  6.29507704e-03 -6.12155497e-02 -2.49140766e-02
  3.04516871e-02 -8.61831307e-02 -1.00034036e-01 -6.43659532e-02
 -7.71230180e-03  2.14146078e-02  6.02063574e-02  5.73280500e-03
  1.15708914e-02 -4.89330068e-02 -2.92329974e-02  1.57019403e-02
 -6.94765383e-03  6.06765524e-02 -5.54886647e-02  2.24481560e-02
 -5.62794842e-02  8.30873614e-04  4.97942977e-02  4.58554039e-03
 -5.77192381e-02 -1.87964663e-02  8.57910328e-03 -1.51535589e-02
  4.75875027e-02  3.19181681e-02 -2.13927384e-02 -5.97143359e-03
 -1.00972792e-02  1.24178443e-03  1.50022088e-02  4.77504805e-02
 -3.90199572e-02 -2.01478712e-02 -7.00789541e-02  1.69537049e-02
  3.00492048e-02  2.88234428e-02  7.70164505e-02  3.78201418e-02
 -1.93638410e-02 -2.26555914e-02 -6.90439134e-04 -1.13088284e-02
  3.84022295e-02 -4.58824122e-03  4.63914266e-03 -1.19933998e-02
  5.11062033e-02 -6.38556406e-02  9.09028295e-03 -5.17507233e-02
  3.13626379e-02 -6.57188520e-02 -4.38246364e-03  6.22239197e-03
  8.76644719e-03 -5.54660745e-02  5.90524729e-03  1.43695446e-02
  3.37195471e-02 -3.70054990e-02  3.47678438e-02 -6.04083994e-03
 -1.46243246e-02  4.38479185e-02  2.11539604e-02 -1.53259998e-02
  3.42993811e-02  1.47662694e-02 -1.06385220e-02 -3.36718932e-02
  1.10798385e-02 -7.94141889e-02 -4.14034575e-02  4.72206622e-02
  3.25864218e-02 -4.69970293e-02  1.71436984e-02  2.89191809e-02
 -9.21372697e-03 -2.68235877e-02  3.45967826e-03  7.78251211e-04
  5.47328964e-03 -3.45373712e-02  1.95365101e-02  9.60445497e-03
 -6.85737282e-02  2.53860243e-02 -7.54948240e-03 -6.41717389e-03
 -1.38208698e-02  2.01363256e-03  3.32887936e-03 -3.41440551e-02
  5.51091209e-02 -9.36488213e-04 -1.99489128e-02  4.43605967e-02
 -4.16932888e-02 -5.04296087e-02  5.28442338e-02 -3.64442095e-02
 -5.94238227e-04 -1.76446252e-02  5.43184578e-02  2.56637596e-02
  3.01811453e-02  4.88853864e-02 -4.36638445e-02 -4.26444486e-02
 -1.28144762e-02 -2.46802643e-02  3.93464230e-02  3.25289220e-02
 -3.67964841e-02 -2.02506538e-02 -2.35844087e-02 -7.38186208e-33
 -1.19670611e-02 -6.81203455e-02 -5.93321249e-02 -1.51772574e-02
 -7.50332465e-03 -1.19693261e-02 -2.10053250e-02 -9.24364105e-03
 -2.14022631e-03 -3.17662000e-03  4.79393154e-02  1.69277042e-02
 -1.10805621e-02  3.07385414e-03  4.66151237e-02  8.72198213e-03
  7.12015550e-04  1.65632516e-02 -4.26763147e-02  6.41061924e-03
  6.69490220e-03  3.19577120e-02 -3.92310321e-03 -6.52281046e-02
  2.75509767e-02  3.90276164e-02  9.27115418e-03  5.72199561e-03
 -3.74455974e-02  1.40535729e-02  1.51044875e-02 -2.29423996e-02
  1.17564201e-02 -2.64664274e-03  1.89564854e-03  3.94429155e-02
 -3.20382193e-02 -1.37430420e-02 -1.25129912e-02  2.99120639e-02
 -5.05959988e-03  1.15466136e-02  1.09480312e-02 -1.89844407e-02
  5.03744259e-02 -2.51016282e-02 -3.00379433e-02 -5.43032251e-02
 -3.89870107e-02 -4.87314239e-02  5.63558657e-04 -7.14868912e-03
  2.29592845e-02  5.24757691e-02  3.80445011e-02 -3.35040800e-02
  3.19483057e-02  3.00786458e-02 -1.10734962e-02 -7.85636250e-03
 -1.47909597e-02 -2.86779925e-03  2.46411301e-02  2.05920022e-02
 -3.06190103e-02  3.70723717e-02  1.85544025e-02  2.44627823e-03
  2.70837005e-02 -2.14428287e-02 -2.82031354e-02 -2.49295458e-02
  2.56762858e-02 -4.66426602e-03 -1.57923736e-02  6.81291372e-02
 -2.95288209e-02  4.05054316e-02  2.07150523e-02 -1.98767874e-02
 -4.61779311e-02  6.26107976e-02  3.64912339e-02 -2.29233392e-02
  5.34464889e-05  2.84757670e-02  1.21227158e-02 -1.58456620e-02
 -4.23734970e-02 -5.68971643e-03  1.36613287e-03 -2.16641072e-02
 -1.08269555e-02 -7.00301379e-02 -5.51902987e-02 -5.32297902e-02
 -3.81857678e-02  3.95160355e-02  9.43936873e-03  2.84157563e-02
  3.20221297e-02  2.13965289e-02 -1.19212344e-02  9.79939625e-02
 -2.53232196e-02 -8.55532661e-03  1.95534155e-02  3.81592885e-02
 -6.42767772e-02 -2.97437329e-02  1.69535596e-02 -3.05574872e-02
 -6.32152893e-04 -5.60591593e-02  1.15014110e-02 -1.18578654e-02
  7.59611046e-03 -1.23609528e-02  6.42497018e-02  4.23100926e-02
  4.27512042e-02 -4.12692763e-02 -2.20989734e-02 -2.28764303e-02
 -4.92257625e-02  1.75946148e-03 -4.81336797e-03  6.76868558e-02
 -2.03444902e-02  1.14000356e-02  3.22320499e-02 -4.77546407e-03
  3.42895561e-07  2.60376949e-02 -4.75676125e-03  2.15827450e-02
 -4.51512299e-02  6.35730103e-02 -3.90383750e-02 -2.29417887e-02
 -1.23348096e-02 -6.81945533e-02 -3.50004509e-02  3.18494886e-02
 -4.82389554e-02  6.35097995e-02 -5.74931800e-02 -3.25089544e-02
 -5.45057878e-02 -5.75951338e-02 -1.66289024e-02 -3.36864255e-02
  1.02755101e-02 -5.01942188e-02  4.56697680e-02  2.04932364e-03
  6.03706352e-02 -3.95419933e-02  6.21819608e-02  4.10117693e-02
 -9.89709422e-02 -2.92441268e-02 -6.51581436e-02  2.62333285e-02
 -1.21719595e-02  8.79778899e-03 -2.62142681e-02 -4.00186703e-03
 -1.04288934e-02 -6.36385009e-02 -8.70626047e-02 -4.22222912e-02
  9.62341055e-02  5.25144711e-02 -4.55267653e-02  2.52734590e-02
 -7.22593814e-02 -3.08594052e-02  3.47610451e-02 -1.98067985e-02
  3.71827483e-02 -1.64326020e-02  2.33588796e-02  4.02595289e-03
 -2.27408260e-02 -4.70904596e-02  2.22354848e-02 -1.25386231e-02
 -2.26809457e-02  8.21884722e-03 -2.43414231e-02  6.45764694e-02
 -8.88520479e-03 -4.01999988e-02 -2.55721398e-02  2.13629790e-02
  2.06533801e-02  1.86165795e-02  2.26835515e-02  8.40816926e-03
  3.51914792e-34  1.02930991e-02 -2.62227803e-02 -1.90088563e-02
 -1.60699803e-02 -4.19962890e-02  7.83205032e-04  3.92878838e-02
 -3.51031087e-02  2.20267233e-02  3.00451852e-02  2.34638248e-03]"
